Time,Residential_Heating,Residential_Cooling,Residential_DHW,Office_Heating,Office_Cooling,Office_DHW,community_center_Heating,community_center_Cooling,community_center_DHW,Retail_Heating,Retail_Cooling,Retail_DHW,Grocery_Heating,Grocery_Cooling,Grocery_DHW,Hotel_Heating,Hotel_Cooling,Hotel_DHW
 01/06  20:00:00,0.000358186,0,0.001895615,0.000796386,0,0.001322949,0.001855276,0.000135447,0.000760654,0.001902505,0,4.46E-05,0.000167802,0,0,0.000229474,0.001334512,0.000683969
 01/06  21:00:00,0.000328593,0,0.001651703,0,0,0.001322949,0.000727775,6.39E-05,0.00051344,0.001792305,0,0.000372841,0.000550683,0,0,0.000153627,0.001662217,0.000518868
 01/06  22:00:00,0.000503757,0,0.001554395,9.02E-05,0,0.001297263,0.001213377,4.24E-05,0.000188261,0.000278677,0,0,0.000841148,0,0,0.000190426,0.001645373,0.000625002
 01/06  23:00:00,0.000902296,0,0.001398666,0.000261963,0,5.14E-05,0.001426352,4.18E-05,0,0.000354533,0,0.00010616,0.000791779,0.003462118,0,0.000282051,0.00119488,0.000959119
 01/06  24:00:00,0.00115178,0,0.000773557,0.000368348,0,5.14E-05,0.001738258,4.07E-05,0,0.000358374,0,0,0.000456432,0.003655595,0,0.000310581,0.000669326,0.00068455
 01/07  01:00:00,0.001302461,0,0.000319089,0.000457327,0,5.14E-05,0.001418803,3.98E-05,0,0,0,0,0.000145089,0,0,0.000323438,0.000539979,0.000217592
 01/07  02:00:00,0.00133366,0,0.000245126,0.000493126,0,5.14E-05,0.001446068,3.90E-05,0,0,0,0.000158177,0.000252713,0,0,0.000329458,0.00045751,0.000215012
 01/07  03:00:00,0.001322678,0,0.000244527,0.000544867,0,5.14E-05,0.0015441,0.000038195,0,0,0,5.27E-05,0.000274114,0,0,0.000324597,0.000412453,0.000214786
 01/07  04:00:00,0.001296318,0,0.00022012,0.000596193,0,5.14E-05,0.001464122,3.75E-05,0,0,0,5.27E-05,0.000349302,0,0,0.000311481,0.000389221,0.000352166
 01/07  05:00:00,0.001220055,0,0.000147003,0.000582638,0,5.14E-05,0.00144168,3.70E-05,0,0,0,0.000105452,0.000342694,0,0,0.000294229,0.000380481,0.000217199
 01/07  06:00:00,0.001054569,0,0.000812655,0.000553013,0,5.14E-05,0.001440244,0.000036936,0,0,0,0,0.00027869,0,0,0.000182194,0.000382262,0.000439662
 01/07  07:00:00,0.000892645,0,0.002182981,0.002484172,0,0.00249177,0.003205602,8.45E-05,9.51E-05,0,0,0,0.002534648,0.005470219,0,0.000125958,0.00059919,0.000451042
 01/07  08:00:00,0.000694328,0,0.002359068,0.002461736,0,0.002697278,0.003119732,0.000089472,0.000142622,0.001408821,4.82E-07,0,0.00565917,0.008137792,0,0.000351383,0.001036737,0.000961633
 01/07  09:00:00,0.00041102,0,0.002261668,0.001287717,0,0.002979852,0.002279033,0.000115412,9.51E-05,0.0047037,4.45E-07,0.000158159,0.002693672,0.006370919,0,7.36E-05,0.001669535,0.003143153
 01/07  10:00:00,0.000284901,0,0.001915922,0.001018245,0,0.001836721,0.004166786,0.000138342,4.75E-05,0.002496811,0,0.000212259,0.001337965,0.002194582,0,3.87E-05,0.000271154,0.002908348
 01/07  11:00:00,6.67E-05,0,0.001890672,0.00091354,0,0.001836721,0.004134671,0.000146767,4.75E-05,0.000851038,0,0,0.001150282,0.000180238,0,0.000014698,0.000384835,0.002500378
 01/07  12:00:00,1.02E-05,0,0.001428618,0.000754532,0,0.002466085,0.003914814,0.000277167,0.000142622,2.26E-05,0,0.000309924,0.000817144,0,0,6.79E-06,0.000427416,0.002452562
 01/07  13:00:00,5.69E-06,0,0.001270841,0.001365118,0,0.002902786,0.003619537,0.000989738,0.000180655,0.000186772,0,0.000224379,0.000910054,0.001326057,0,2.59E-06,0.000407147,0.002059884
 01/07  14:00:00,8.52E-07,0,0.001286091,0.002137441,0,0.002517461,0.003514862,0.000669124,9.51E-05,1.86E-05,0,0.000214954,0.000687518,0.002855887,0,0,0.000639631,0.002058911
 01/07  15:00:00,3.67E-06,0,0.001020198,0.00184859,0,0.001836721,0.003512335,0.000391305,9.51E-05,0,0,0.000322106,0.000591265,0.000395446,0,0,0.000696789,0.002276827
 01/07  16:00:00,8.48E-06,0,0.001275529,0.000643368,0,0.001836721,0.003323661,0.000211907,0.000142622,0,0,0.000214117,0.000616926,0,0,0,0.000746055,0.002146888
 01/07  17:00:00,7.98E-06,0,0.001211014,0.000935138,0,0.001682589,0.003201226,0.000265499,0.000332785,6.25E-05,0,0.000213834,0.000755704,0.000523864,0,0.000048016,0.001777861,0.000299178
 01/07  18:00:00,2.12E-06,0,0.001804473,0.001488964,0,0.001913782,0.002874834,0.000212758,0.000703603,0.000179056,0,0.000267368,0.002105957,9.24E-05,0,1.16E-05,0.001528422,0.000439565
 01/07  19:00:00,2.92E-06,0,0.001960511,0.002305888,0,0.001322949,0.002212184,0.000151042,0.000855734,0.000290694,3.81E-07,0.000106907,0.002007702,0,0,1.25E-05,0.001859973,0.000445384
 01/07  20:00:00,9.41E-07,0,0.001942146,0.000773289,0,0.001322949,0.001830556,0.000136098,0.000760654,0,0,0.000158901,6.50E-05,0,0,8.95E-06,0.002086123,0.000456832
 01/07  21:00:00,3.91E-06,0,0.001859976,0,0,0.001322949,0.000727136,6.53E-05,0.00051344,0,0,0.000105971,0.000521393,0,0,7.65E-06,0.002315035,0.000686197
 01/07  22:00:00,3.40E-05,0,0.001428645,5.92E-05,0,0.001297263,0.001195922,4.38E-05,0.000188261,0,0,0.000105966,0.000626857,0,0,8.64E-06,0.00237131,0.000686328
 01/07  23:00:00,0.00012272,0,0.001277655,0.000178422,0,5.14E-05,0.001418702,4.34E-05,0,0,0,0.000105792,0.000552744,0.003348981,0,4.01E-05,0.001970828,0.000963977
 01/07  24:00:00,0.000257347,0,0.000814324,0.000288289,0,5.14E-05,0.001452689,4.24E-05,0,0,0,0,0.00045802,0.004967584,0,5.90E-05,0.001336276,0.000453899
 01/08  01:00:00,0.00038003,0,0.00039304,0.000394413,0,5.14E-05,0.001743007,4.17E-05,0,0,0,0,0.000130218,0,0,7.22E-05,0.001137771,0.000437787
 01/08  02:00:00,0.000427762,0,0.000318667,0.000446972,0,5.14E-05,0.00141687,4.11E-05,0,0,0,0,0.000128295,0,0,8.25E-05,0.000970461,0.000214812
 01/08  03:00:00,0.000458963,0,0.000166582,0.000460616,0,5.14E-05,0.001530835,4.05E-05,0,0,0,5.27E-05,0.000231461,0,0,8.92E-05,0.000862087,0
 01/08  04:00:00,0.0004779,0,0.000151296,0.00049498,0,5.14E-05,0.001451253,4.00E-05,0,0,0,0.000158165,0.000243995,0,0,9.39E-05,0.000796499,0.000352151
 01/08  05:00:00,0.000455373,0,0.000294093,0.000505942,0,5.14E-05,0.001464195,3.93E-05,0,0,0,5.27E-05,0.000270859,0,0,9.73E-05,0.000756363,0.000433825
 01/08  06:00:00,0.000373009,0,0.000772454,0.000508388,0,5.14E-05,0.001465931,3.88E-05,0,0,0,0.000105449,0.000222841,0,0,4.12E-05,0.000779325,0.000450977
 01/08  07:00:00,0.000294821,0,0.002171577,0.002376573,0,0.00249177,0.003261884,8.52E-05,9.51E-05,0,0,0,0.00228085,0.00551519,0,2.96E-05,0.001443217,0.000962931
 01/08  08:00:00,0.000178509,0,0.002286866,0.002356627,0,0.002697278,0.003092937,9.06E-05,0.000142622,0,0,0,0.00547552,0.008207792,0,0.000159,0.001986653,0.001236765
 01/08  09:00:00,8.16E-05,0,0.002296416,0.001232535,0,0.002979852,0.002450314,0.000111681,9.51E-05,0.001223859,2.67E-06,0,0.002585131,0.005618652,0,1.38E-05,0.001648987,0.002747571
 01/08  10:00:00,1.42E-05,0,0.002009344,0.000868979,0,0.001836721,0.003809466,0.000138433,4.75E-05,0.00160444,2.11E-06,5.29E-05,0.001092402,0.001689624,0,2.27E-06,0.000544388,0.002523197
 01/08  11:00:00,9.48E-06,0,0.001729415,0.000754482,0,0.001836721,0.003990196,0.000146722,4.75E-05,0.000158867,3.54E-06,0.000264848,0.000994048,0.000355061,0,0,0.000713782,0.002515898
 01/08  12:00:00,0,0,0.001481786,0.001165099,0,0.002466085,0.003913514,0.000281271,0.000142622,0,9.05E-06,0.000106377,0.000656867,0.000396171,0,0,0.000947416,0.002197217
 01/08  13:00:00,0,0,0.001322393,0.00159104,0,0.002902786,0.003588722,0.000283362,0.000180655,0,0,0.000106492,0.000758672,9.75E-05,0,0,0.001007703,0.002059804
 01/08  14:00:00,0,0,0.001134442,0.000941948,0,0.002517461,0.003501479,0.000369314,9.51E-05,0,0,0.00026656,0.000575565,0.000997268,0,0,0.00142853,0.002058896
 01/08  15:00:00,0,0,0.001131975,0.001917204,0,0.001836721,0.003559745,0.000451724,9.51E-05,0,0,5.32E-05,0.000510358,0.001433986,0,0,0.001500695,0.00227541
 01/08  16:00:00,0,0,0.001130884,0.001639911,0,0.001836721,0.003646496,0.000413299,0.000142622,0,0,0.000266358,0.000537251,0.000238818,0,0,0.001403286,0.002145472
 01/08  17:00:00,1.68E-06,0,0.001317527,0.001471864,0,0.001682589,0.0032504,0.000430731,0.000332785,0,0,0.000106606,0.000610427,0.000582458,0,0.000072375,0.002260647,0.000300843
 01/08  18:00:00,0,0,0.001916926,0.002170212,0,0.001913782,0.002880041,0.000257936,0.000703603,9.00E-05,0,0.000266526,0.001889289,9.55E-05,0,0,0.002611925,0.000443717
 01/08  19:00:00,0,0,0.001873666,0.002194896,0,0.001322949,0.002213264,0.000155874,0.000855734,0,0,0.000106217,0.001922347,0,0,0,0.002638318,0.000946012
 01/08  20:00:00,0,0,0.001967285,0.000778536,0,0.001322949,0.001945873,0.000136145,0.000760654,0,0,0,6.42E-05,0,0,0,0.002653478,0.000548003
 01/08  21:00:00,5.69E-06,0,0.001729468,0,0,0.001322949,0.000730054,6.54E-05,0.00051344,0,0,5.31E-05,0.00041232,0,0,1.10E-05,0.002656685,0.000597467
 01/08  22:00:00,3.42E-05,0,0.001532195,4.46E-05,0,0.001297263,0.001191184,4.46E-05,0.000188261,0,0,5.30E-05,0.000587685,0,0,0.000036277,0.002627284,0.000958839
 01/08  23:00:00,8.00E-05,0,0.001293778,0.000162929,0,5.14E-05,0.001691306,4.43E-05,0,4.20E-05,0,0.000158164,0.000620762,0.003386215,0,6.75E-05,0.002151477,0.000701051
 01/08  24:00:00,0.000147034,0,0.00079827,0.000230547,0,5.14E-05,0.001417158,4.31E-05,0,0.000292458,0,0.000105428,0.000436669,0.004403291,0,8.29E-05,0.001491769,0.000446969
 01/09  01:00:00,0.000232994,0,0.000343977,0.000355266,0,0.000173397,0.001419182,4.22E-05,0,0,0,5.27E-05,6.70E-05,0,0,9.23E-05,0.001229364,0.000217811
 01/09  02:00:00,0.000266754,0,0.000220435,0.000382199,0,0.000173397,0.001546978,4.14E-05,0,0,0,0,0.000104429,0,0,9.58E-05,0.00107865,0.000216869
 01/09  03:00:00,0.000290789,0,0.000195664,0.00043432,0,0.000173397,0.001485545,4.05E-05,0,0,0,0,0.0001872,0,0,9.42E-05,0.000979398,0.000214854
 01/09  04:00:00,0.000305173,0,0.000342311,0.000472687,0,0.000173397,0.001501433,3.97E-05,0,0,0,5.27E-05,0.000222792,0,0,8.99E-05,0.000925236,0.000214737
 01/09  05:00:00,0.000279805,0,0.000220633,0.000507633,0,0.000173397,0.001529156,3.89E-05,0,0,0,0,0.000339509,0,0,8.46E-05,0.000908136,0.000354388
 01/09  06:00:00,0.000215347,0,0.000672114,0.000529862,0,0.000173397,0.001510644,3.87E-05,0,0,0,5.27E-05,0.000299548,0,0,3.27E-05,0.000955794,0.000672019
 01/09  07:00:00,0.000150313,0,0.002268314,0.000515118,0,0.000173397,0.001511317,3.89E-05,9.51E-05,0,0,0.000158177,0.000135553,0,0,2.00E-05,0.001703382,0.000722414
 01/09  08:00:00,0.000115206,0,0.002274994,0.002483107,0,0.000606889,0.001514342,3.88E-05,0.000142622,0.000775158,1.27E-06,7.61E-05,0.002584204,0.00610756,0,7.79E-05,0.00226494,0.001267417
 01/09  09:00:00,0.000108148,0,0.002222791,0.002608358,0,0.00104038,0.003573185,0.000110048,9.51E-05,0.00275102,1.76E-06,2.94E-05,0.006477724,0.013098985,0,8.46E-06,0.001753538,0.002839438
 01/09  10:00:00,7.93E-05,0,0.001993279,0.002503171,0,0.00104038,0.004301926,0.000124656,4.75E-05,0.00154168,0,5.30E-05,0.006562251,0,0,4.87E-06,0.000472469,0.002629997
 01/09  11:00:00,3.58E-05,0,0.00181395,0.002161252,0,0.00104038,0.003227766,0.000135408,4.75E-05,0.000590547,0,0.00026582,0.004570634,0.000979502,0,0,0.000526376,0.002392252
 01/09  12:00:00,6.62E-05,0,0.001532471,0.001622549,0,0.000693585,0.002585584,0.000157475,0.000142622,1.05E-05,0,5.32E-05,0.003045814,0.004122298,0,0,0.000576437,0.00232892
 01/09  13:00:00,0,0,0.001317857,0.001876435,0,0.000346795,0.002480366,0.000169635,0.000180655,6.56E-06,0,0.000321541,0.003837573,0.005330766,0,0,0.000578495,0.002060715
 01/09  14:00:00,0,0,0.001114459,0.002142766,0,0.000346795,0.002401666,0.000169745,9.51E-05,0,0,0.000376002,0.00434368,0.005009892,0,0,0.000875876,0.0020598
 01/09  15:00:00,0,0,0.001130286,0.002439058,0,0.000346795,0.00241687,0.000180462,9.51E-05,0,0,6.67E-05,0.004121874,0.005184789,0,0,0.000937615,0.002276369
 01/09  16:00:00,0,0,0.001063412,0.002789196,0,0.000346795,0.002578466,0.000195098,0.000142622,0,0,0.000308197,0.00403642,0.004537892,0,0,0.000965,0.002142301
 01/09  17:00:00,7.19E-06,0,0.001404372,0.002719137,0,0.000260094,0.001546254,0.000111385,0.000332785,6.37E-06,0,0.000267183,0.005046958,0.003180223,0,8.13E-05,0.002335948,0.000303447
 01/09  18:00:00,0,0,0.001781716,0.003195123,0,0.000173397,0.000719548,8.10E-05,0.000703603,4.19E-06,0,0.000160433,0.007075281,0.0036399,0,0,0.002362175,0.000444528
 01/09  19:00:00,0,0,0.001989889,0.001127899,0,0.000173397,0.001198874,8.19E-05,0.000855734,0,2.13E-06,0.000320793,0.003877879,0.00861485,0,0,0.002747218,0.000747214
 01/09  20:00:00,0,0,0.002008503,8.36E-06,0,0.000173397,0.001469793,8.19E-05,0.000760654,0,0,5.35E-05,0.000705378,0,0,0,0.003006712,0.000659043
 01/09  21:00:00,0,0,0.001743463,0.000123102,0,0.000173397,0.001517627,5.75E-05,0.00051344,0.000100226,0,0.000319536,0.001724338,0.003937253,0,0,0.003185572,0.000686303
 01/09  22:00:00,0,0,0.001532219,0.00024605,0,0.000173397,0.001537235,4.62E-05,0.000188261,0,0,5.32E-05,0.001597572,0.005840295,0,0,0.003235129,0.000961168
 01/09  23:00:00,1.34E-05,0,0.001304411,0.000344389,0,0.000173397,0.001545909,4.36E-05,0,0,0,5.31E-05,0.001047175,0.005778579,0,4.39E-06,0.002599927,0.000699732
 01/09  24:00:00,8.10E-05,0,0.000812559,0.000383861,0,0.000173397,0.001849526,4.19E-05,0,0.000201253,0,0,0.000777302,0.003822105,0,4.04E-05,0.001748897,0.000444398
 01/10  01:00:00,0.000218546,0,0.000221314,0.000439793,0,0.000173397,0.001506381,4.06E-05,0,0,0,5.27E-05,0.000160662,0,0,7.78E-05,0.001340104,0.000217589
 01/10  02:00:00,0.000336126,0,0.000342882,0.000473047,0,0.000173397,0.001557754,3.97E-05,0,0,0,5.27E-05,0.000211362,0,0,0.00011547,0.001058074,0.000215564
 01/10  03:00:00,0.000455664,0,0.000122267,0.000502426,0,0.000173397,0.001533888,3.90E-05,0,0,0,0.000105443,0.000350909,0,0,0.00015119,0.000852175,0.000214785
 01/10  04:00:00,0.000551364,0,0.00025782,0.000557234,0,0.000173397,0.001529795,3.84E-05,0,0,0,0.000155536,0.000369381,0,0,0.000187158,0.000736243,0.000352146
 01/10  05:00:00,0.000584732,0,0.000256145,0.000555321,0,0.000173397,0.001528398,0.000037993,0,0,0,2.63E-06,0.000466432,0,0,0.000203065,0.000676119,0.000217201
 01/10  06:00:00,0.000524247,0,0.000722322,0.000554744,0,0.000173397,0.00152906,3.80E-05,0,0,0,0,0.000517241,0,0,7.89E-05,0.000714704,0.000450617
 01/10  07:00:00,0.000426162,0,0.00225047,0.000547653,0,0.000173397,0.001530558,3.81E-05,9.51E-05,0,0,0,0.00032586,0,0,5.16E-05,0.001526121,0.000948223
 01/10  08:00:00,0.00029775,0,0.002395306,0.000449684,0,0.000478447,0.001462996,3.82E-05,0.000142622,0.001290929,1.68E-06,0,0.000126539,0,0,0.000299009,0.002129255,0.001270815
 01/10  09:00:00,0.000195422,0,0.002208758,0.001881657,0,0.000783496,0.003092694,0.00012349,9.51E-05,0.004121755,7.48E-07,0.000158679,0.00280958,0.006323315,0,0.000028243,0.001643084,0.002835929
 01/10  10:00:00,0.000155828,0,0.001918214,0.002100542,0,0.000783496,0.003762559,0.000150156,4.75E-05,0.002630714,0,0.000211826,0.005891646,0.008141919,0,1.64E-05,0.00038119,0.002634271
 01/10  11:00:00,4.25E-05,0,0.001855803,0.002232919,1.57E-05,0.000783496,0.002934689,0.000161417,4.75E-05,0.000533358,0,0,0.006115563,0.001760097,0,2.12E-06,0.000626078,0.002391921
 01/10  12:00:00,2.24E-06,0,0.001462714,0.002761765,0,0.000539458,0.002505889,0.000207734,0.000142622,0,8.81E-07,0.000213348,0.005507591,0.002360234,0,0,0.000777199,0.002321747
 01/10  13:00:00,0,0,0.00133877,0.002968422,0.002868782,0.000295414,0.002385585,0.000595688,0.000180655,0,0,0.000267899,0.005196189,0.004001839,0,0,0.000945391,0.00206087
 01/10  14:00:00,0,8.04E-06,0.001129469,0.002798471,3.31E-05,0.000295414,0.002414993,0.00047689,9.51E-05,0,0,0.000268557,0.00524614,0.004895971,0,0,0.001398777,0.002059919
 01/10  15:00:00,0,0,0.001027463,0.003083037,0,0.000295414,0.002477234,0.000514523,9.51E-05,0,0,0.000322133,0.005201929,0.003872445,0,0,0.001390856,0.002059236
 01/10  16:00:00,2.57E-08,6.50E-06,0.001248404,0.003053274,0,0.000295414,0.002596938,0.000508806,0.000142622,0,0,0.000160624,0.005209158,0.003578583,0,0,0.001343357,0.002365887
 01/10  17:00:00,0,0,0.001314229,0.001195247,0,0.000234408,0.001564664,0.000186207,0.000332785,0,0,0.000267167,0.002368996,0.005848801,0,4.17E-05,0.00323689,0.000299572
 01/10  18:00:00,0,0,0.001655551,0,0,0.000173397,0.001094645,8.13E-05,0.000703603,0,0,0.00016042,0.000543228,0.002947929,0,0,0.002682566,0.00044487
 01/10  19:00:00,0,0,0.002104976,7.11E-05,0,0.000173397,0.001425979,8.19E-05,0.000855734,0,8.61E-07,0.0002673,0.000848387,0.003848037,0,0,0.002844525,0.000711015
 01/10  20:00:00,8.27E-07,0,0.00195103,0.000213757,0,0.000173397,0.001458784,8.20E-05,0.000760654,3.30E-05,0,0.000267018,0.000754836,0.005703993,0,5.19E-07,0.002786957,0.000694468
 01/10  21:00:00,6.17E-06,0,0.001828214,0.000309818,0,0.000173397,0.001474129,5.77E-05,0.00051344,0.000345185,0,0.00010652,0.001716655,0.007689136,0,2.01E-05,0.002809572,0.000686306
 01/10  22:00:00,0.000017581,0,0.00139114,0.000340542,0,0.000173397,0.001517293,4.65E-05,0.000188261,1.25E-05,0,0.000105963,0.001453548,0.006490875,0,3.52E-05,0.002857061,0.000962539
 01/10  23:00:00,8.21E-05,0,0.0013226,0.000426312,0,0.000173397,0.001520844,4.39E-05,0,0.000145082,0,5.31E-05,0.001443804,0.006344676,0,0.000103051,0.002174764,0.000699054
 01/10  24:00:00,0.000266165,0,0.000789071,0.000450296,0,0.000173397,0.001521788,4.22E-05,0,0.000607905,0,0,0.000697173,0.00205396,0,0.00022,0.001205223,0.000443039
 01/11  01:00:00,0.000547259,0,0.000337268,0.000502308,0,5.14E-05,0.001527833,4.09E-05,0,0,0,0.000158164,0.000682242,0.001731399,0,0.00037919,0.000716057,0.000217499
 01/11  02:00:00,0.000827122,0,0.00036763,0.000517845,0,5.14E-05,0.001818157,4.02E-05,0,0,0,5.27E-05,0.000388897,0,0,0.000560381,0.000448419,0.000215156
 01/11  03:00:00,0.00109709,0,9.78E-05,0.000542396,0,5.14E-05,0.001505301,3.95E-05,0,0,0,0,0.000489559,0,0,0.0007217,0.00031134,0.000214788
 01/11  04:00:00,0.001317887,0,0.000129199,0.000572086,0,5.14E-05,0.001517084,3.88E-05,0,0,0,0,0.000602301,0,0,0.000871138,0.000234026,0.000214785
 01/11  05:00:00,0.001387284,0,0.000409612,0.000591183,0,5.14E-05,0.00152163,3.81E-05,0,0,0,0.000105449,0.000674234,0,0,0.000950503,0.000193663,0.000354598
 01/11  06:00:00,0.001300355,0,0.000772488,0.000563762,0,5.14E-05,0.001496039,3.78E-05,0,0,0,5.27E-05,0.000441245,0,0,0.000759855,0.000191443,0.000449223
 01/11  07:00:00,0.001126702,0,0.002165724,0.002547806,0,0.00249177,0.003640446,0.00008681,9.51E-05,0,0,0,0.003723667,0.005308192,0,0.000308318,0.000622118,0.000954317
 01/11  08:00:00,0.000889113,0,0.002248963,0.002580035,0,0.002697278,0.003471054,9.43E-05,0.000142622,0.002477577,4.33E-07,5.27E-05,0.006792312,0.008886715,0,0.000926947,0.00106369,0.00127311
 01/11  09:00:00,0.000496646,0,0.002358985,0.001086603,0.000151223,0.002979852,0.002118308,0.000125409,9.51E-05,0.00738832,1.07E-07,0.000158192,0.002863969,0.005796493,0,0.000208923,0.000806691,0.002834263
 01/11  10:00:00,0.000326228,0,0.00186216,0.000699522,0.000124665,0.001836721,0.003688365,0.000154691,4.75E-05,0.004581464,0,0.000106174,0.001119581,0.002243931,0,0.000109317,0.000162666,0.002629512
 01/11  11:00:00,0.000181286,0,0.001901259,0.000591016,0,0.001836721,0.003516095,0.000169766,4.75E-05,0.002388161,0,5.31E-05,0.00080031,0,0,6.79E-05,0.000402317,0.002392442
 01/11  12:00:00,5.66E-05,0,0.001406882,0.000580099,0,0.002466085,0.003435093,0.000220892,0.000142622,0.000659204,0,0.000320114,0.000714491,0,0,3.71E-05,0.000547589,0.002108009
 01/11  13:00:00,0.000039376,0,0.001251331,0.000608511,0,0.002902786,0.003446288,0.000264512,0.000180655,0.001830137,0,0.00021429,0.00098037,0,0,4.27E-05,0.0005191,0.002278784
 01/11  14:00:00,1.32E-05,0,0.00123819,0.00055715,0,0.002517461,0.003441465,0.000285981,9.51E-05,0.00040828,0,0.000214879,0.000776217,0.000448878,0,0,0.000908335,0.002060446
 01/11  15:00:00,1.60E-08,0,0.001160378,0.000547796,0,0.001836721,0.003510893,0.000342515,9.51E-05,0,0,0.000322185,0.000637449,0.000461319,0,0,0.001072272,0.00205973
 01/11  16:00:00,4.14E-06,0,0.001083621,0.000536913,0,0.001836721,0.003329117,0.000225199,0.000142622,0,0,0.000214142,0.000637429,0,0,0,0.001122604,0.002366284
 01/11  17:00:00,0,0,0.001441102,0.00074998,0,0.001682589,0.002993713,0.000171565,0.000332785,0,0,0.000213742,0.000790438,0,0,3.68E-05,0.001660807,0.000299811
 01/11  18:00:00,0,0,0.001657083,0.001367249,0,0.001913782,0.002737692,0.000156149,0.000703603,0,0,0.000267328,0.002652488,0,0,0,0.000658301,0.0004451
 01/11  19:00:00,0,0,0.002100265,0.002312702,0,0.001322949,0.002328037,0.000146844,0.000855734,0,0,0.000106921,0.002518987,0,0,1.74E-05,0.003411615,0.000711725
 01/11  20:00:00,4.23E-07,0,0.001819893,0.000818373,0,0.001322949,0.001987205,0.000138499,0.000760654,9.73E-05,0,0.000320423,0.000134794,0,0,8.05E-07,0.002788311,0.000693355
 01/11  21:00:00,2.55E-05,0,0.001885387,0,0,0.001322949,0.000731032,0.000066442,0.00051344,0.001071194,0,5.33E-05,0.000645299,0,0,5.20E-05,0.002595579,0.000686273
 01/11  22:00:00,7.49E-05,0,0.001478646,0.000101257,0,0.001297263,0.001246889,0.000043916,0.000188261,0.000219512,0,0.000211405,0.000846207,0,0,0.000096561,0.002530507,0.000963287
 01/11  23:00:00,0.000276187,0,0.001279573,0.000246287,0,5.14E-05,0.001514042,4.27E-05,0,0.000389948,0,5.31E-05,0.001230765,0.005656699,0,0.000235524,0.001763908,0.000698562
